datetime,run_name,epoch,train_bce,val_auroc_macro,val_auprc_macro,val_f1_macro,val_bce_loss,ckpt_path,config_path
2025-12-06 18:44:32,ecg_demo_20251206_184339,1,0.4055715336467757,0.862681959446434,0.6834941460179753,0.5594218955210029,0.3634979222502027,outputs/ecg_demo\ckpts\ecg_demo_20251206_184339_best.pth,configs/ecg_demo.yaml
2025-12-06 18:44:56,ecg_demo_20251206_184339,2,0.3198971783285176,0.8772932698388679,0.7130278144887836,0.5802221974848493,0.3429866335221699,outputs/ecg_demo\ckpts\ecg_demo_20251206_184339_best.pth,configs/ecg_demo.yaml
2025-12-06 18:45:19,ecg_demo_20251206_184339,3,0.30168082223925397,0.8872628479895704,0.7294434304706512,0.6340788003925871,0.31343370079994204,outputs/ecg_demo\ckpts\ecg_demo_20251206_184339_best.pth,configs/ecg_demo.yaml
2025-12-06 18:45:42,ecg_demo_20251206_184339,4,0.29159774104535796,0.8920816930326245,0.7370854993304328,0.6242350587018234,0.314070953641619,outputs/ecg_demo\ckpts\ecg_demo_20251206_184339_best.pth,configs/ecg_demo.yaml
2025-12-06 18:46:06,ecg_demo_20251206_184339,5,0.2835195074915449,0.893042030963796,0.730776853592298,0.6588382086866055,0.330615924511637,outputs/ecg_demo\ckpts\ecg_demo_20251206_184339_best.pth,configs/ecg_demo.yaml
2025-12-06 18:46:29,ecg_demo_20251206_184339,6,0.27813548204444705,0.8964537590667074,0.7427688104558848,0.6661283584778979,0.3126843852656228,outputs/ecg_demo\ckpts\ecg_demo_20251206_184339_best.pth,configs/ecg_demo.yaml
2025-12-06 18:46:53,ecg_demo_20251206_184339,7,0.27265135851098504,0.8998090534182699,0.7503664512959929,0.6478062254835537,0.3075472146272659,outputs/ecg_demo\ckpts\ecg_demo_20251206_184339_best.pth,configs/ecg_demo.yaml
2025-12-06 18:47:16,ecg_demo_20251206_184339,8,0.2656002870518646,0.9001944079328335,0.7481871798594083,0.671071354680417,0.3075573793479374,outputs/ecg_demo\ckpts\ecg_demo_20251206_184339_best.pth,configs/ecg_demo.yaml
2025-12-06 18:47:39,ecg_demo_20251206_184339,9,0.2635683826692812,0.9004932852353076,0.7528342078709469,0.6730431842697139,0.31068111658096315,outputs/ecg_demo\ckpts\ecg_demo_20251206_184339_best.pth,configs/ecg_demo.yaml
2025-12-06 18:48:06,ecg_demo_20251206_184339,10,0.2582063178221385,0.9037389394368933,0.7538936882630238,0.6725149348878638,0.29894110219819203,outputs/ecg_demo\ckpts\ecg_demo_20251206_184339_best.pth,configs/ecg_demo.yaml
2025-12-06 18:48:32,ecg_demo_20251206_184339,11,0.25471431202504224,0.8987427263258805,0.7522129593210305,0.6535551355968665,0.3299500852823257,outputs/ecg_demo\ckpts\ecg_demo_20251206_184339_best.pth,configs/ecg_demo.yaml
2025-12-06 18:48:59,ecg_demo_20251206_184339,12,0.2501960253759182,0.9031920733392864,0.7545038675193879,0.6538425969521678,0.3205362447670528,outputs/ecg_demo\ckpts\ecg_demo_20251206_184339_best.pth,configs/ecg_demo.yaml
2025-12-06 18:49:26,ecg_demo_20251206_184339,13,0.24789702313723583,0.9018838239136591,0.7536626833281656,0.6336688103467762,0.3034681328705379,outputs/ecg_demo\ckpts\ecg_demo_20251206_184339_best.pth,configs/ecg_demo.yaml
2025-12-06 18:49:53,ecg_demo_20251206_184339,14,0.2434684123311724,0.9060247433066013,0.7596364846213183,0.6829212324978966,0.3113138122217996,outputs/ecg_demo\ckpts\ecg_demo_20251206_184339_best.pth,configs/ecg_demo.yaml
2025-12-06 18:50:20,ecg_demo_20251206_184339,15,0.24167955969716168,0.8986067857591886,0.7488396859728272,0.5410910458116416,0.39509764058249336,outputs/ecg_demo\ckpts\ecg_demo_20251206_184339_best.pth,configs/ecg_demo.yaml
2025-12-06 18:50:47,ecg_demo_20251206_184339,16,0.2377174464446721,0.9055218581620306,0.7587120099107685,0.6579924870720497,0.3203582146338054,outputs/ecg_demo\ckpts\ecg_demo_20251206_184339_best.pth,configs/ecg_demo.yaml
2025-12-06 18:51:14,ecg_demo_20251206_184339,17,0.2320332189837655,0.8978790508891497,0.745780351126663,0.6392169975102995,0.41000686969075884,outputs/ecg_demo\ckpts\ecg_demo_20251206_184339_best.pth,configs/ecg_demo.yaml
2025-12-06 18:51:41,ecg_demo_20251206_184339,18,0.2291451159305188,0.9061866576807752,0.7642907627459895,0.6548024635448981,0.32156892589160374,outputs/ecg_demo\ckpts\ecg_demo_20251206_184339_best.pth,configs/ecg_demo.yaml
2025-12-06 18:52:08,ecg_demo_20251206_184339,19,0.22556994276824016,0.902288623538162,0.7559529789332425,0.6321859509317548,0.3573853871652058,outputs/ecg_demo\ckpts\ecg_demo_20251206_184339_best.pth,configs/ecg_demo.yaml
2025-12-06 18:52:35,ecg_demo_20251206_184339,20,0.22268475111805913,0.9053685895082711,0.7587834821642778,0.6438009943930174,0.3245704195329121,outputs/ecg_demo\ckpts\ecg_demo_20251206_184339_best.pth,configs/ecg_demo.yaml
2025-12-06 18:53:02,ecg_demo_20251206_184339,21,0.22088262348712145,0.9048139793858233,0.7532116766912068,0.6559102272207427,0.3384647731270109,outputs/ecg_demo\ckpts\ecg_demo_20251206_184339_best.pth,configs/ecg_demo.yaml
2025-12-06 18:53:29,ecg_demo_20251206_184339,22,0.2150627856617009,0.9059238353227768,0.7556513591527476,0.6955080130717346,0.31671024773802076,outputs/ecg_demo\ckpts\ecg_demo_20251206_184339_best.pth,configs/ecg_demo.yaml
2025-12-06 18:53:55,ecg_demo_20251206_184339,23,0.21338443752828534,0.9020535766850235,0.7528311161201605,0.6668240578487462,0.3264157039778573,outputs/ecg_demo\ckpts\ecg_demo_20251206_184339_best.pth,configs/ecg_demo.yaml
2025-12-06 18:54:22,ecg_demo_20251206_184339,24,0.2100352188606402,0.9025813987969427,0.7570339453319438,0.6698466171750643,0.3333809209721429,outputs/ecg_demo\ckpts\ecg_demo_20251206_184339_best.pth,configs/ecg_demo.yaml
2025-12-06 18:54:49,ecg_demo_20251206_184339,25,0.20649727278358335,0.9059979525302065,0.7641226289800673,0.6867953359865064,0.3161661467381886,outputs/ecg_demo\ckpts\ecg_demo_20251206_184339_best.pth,configs/ecg_demo.yaml
2025-12-06 18:55:16,ecg_demo_20251206_184339,26,0.2001916372077369,0.9015937529923539,0.7520199816228847,0.6405061069189288,0.3512908961091723,outputs/ecg_demo\ckpts\ecg_demo_20251206_184339_best.pth,configs/ecg_demo.yaml
